business_id,date,code,description
4F209C2C-BBF9-43F0-B10D-BF763272A954,20160125,General Food Safety/Cooking/Hot Holding/Reheating of Hazardous Food/Thermometer Use,Caterer / Commissary Inspection: Thermometers used to verify food preparation and storage temperatures - Not in Compliance

583220BC-922E-415D-9C7E-2915AD58B5FE,20140827,General Food Safety/Protection from Food Handler Contamination/Hygiene,Restaurant Inspection: Observed operator / employee fail to confine hair while working with food* - Corrected During Inspection

CBAEBC28-A373-4C20-B274-3AC165364947,20150717,"Sanitation, Design and Maintenance/Equipment and Utensils/Equipment","Food Take Out Inspection: Equipment, non-food contact surfaces and linen are maintained, designed, constructed, installed and accessible for cleaning - Corrected During Inspection"

B476A1D2-DEC9-4336-AE37-A963CD5CB08F,20150917,"Sanitation, Design and Maintenance/Equipment and Utensils/Equipment","Restaurant Inspection: Equipment and food contact surfaces properly designed, constructed, installed, maintained, located (smooth, non-absorbent, cleanable, corrosion resistant and non-toxic) - Corrected During Inspection"

0D287596-CB7D-44DF-8A94-1C489A6F9CDF,20150811,"Sanitation, Design and Maintenance/Sanitary Maintenance and Construction/Maintenance",Restaurant Inspection: Walls clean and in good repair - Not in Compliance

CA524363-69CF-469A-BA7E-30D0E9B579EB,20151007,"Sanitation, Design and Maintenance/Equipment and Utensils/Equipment","Restaurant Inspection: Equipment, non-food contact surfaces and linen are maintained, designed, constructed, installed and accessible for cleaning - Corrected During Inspection"

CDE39922-FB7A-403E-A4AF-EA8FE840EB6C,20150714,Food Safety/Protection from Adulteration & Contamination/Food Protection,"Restaurant Inspection: Food protected from potential contamination (e.g. food covered, labeled, off floor, stored on racks, sneeze guard, physical hazards, during display, during transport) - Corrected During Inspection"

15074C5E-5BD3-43A0-9112-6FDDA406BA6F,20141201,Food Safety/Refrigerated & Frozen Storage of Hazardous Food/Cold Holding,Cafeteria Inspection: Food is held at 4°C (40°F) or less - Corrected During Inspection

A82CAB14-4D3B-4456-BCA1-FC7548289210,20151125,"Sanitation, Design and Maintenance/Sanitary Maintenance and Construction/Maintenance",Supermarket Inspection: Walls clean and in good repair - Not in Compliance

DED4130C-0576-4DFB-913C-9C7383A158C4,20150501,Food Safety/Refrigerated & Frozen Storage of Hazardous Food/Cold Holding,Snack Bar / Refreshment Stand Inspection: Food is held at 4°C (40°F) or less - Corrected During Inspection

F2E5AF84-BC49-4BD0-AADD-06AD82CF2666,20140911,Food Safety/Refrigerated & Frozen Storage of Hazardous Food/Cold Holding,Restaurant Inspection: Food is held at 4°C (40°F) or less - Corrected During Inspection

715312BA-B5F6-4BAE-B5DE-1DD9D11B3A9F,20140918,Food Safety/Protection from Adulteration & Contamination/Food Protection,"Restaurant Inspection: Food protected from potential contamination (e.g. food covered, labeled, off floor, stored on racks, sneeze guard, physical hazards, during display, during transport) - Corrected During Inspection"

124B456A-3596-4B43-B188-323BF3D1ACC5,20151014,"Sanitation, Design and Maintenance/Equipment & Utensils Sanitation/Mechanical Dishwashing","Baked Goods - Retail Inspection: Mechanical dishwashing: Wash / rinse water clean, water temperature, timing cycles, sanitizer - Not in Compliance"

45977234-9190-4D22-BB09-7E8E25FA452A,20151216,"Sanitation, Design and Maintenance/Garbage and Waste Management/Waste Management",Restaurant Inspection: Frequency of garbage removal is adequate to maintain the premises in a sanitary condition - Not in Compliance

79D0B3C4-794C-4431-8781-F2DEFED646C9,20150319,Food Safety/Cooking/Hot Holding/Reheating of Hazardous Food/Internal Temperature,Restaurant Inspection: Hazardous food are not maintained at an internal temperature between 4°C (40°F) and 60°C (140°F) - Not in Compliance

C07EC330-6734-4F2A-9204-A6A8B49FBA18,20151111,"Sanitation, Design and Maintenance/Protection from Food Handler Contamination/Handwashing",Restaurant Inspection: Handwashing basin with supplies of soap in a dispenser and paper towels - Corrected During Inspection

8A8BAF0D-A1FD-459D-99F4-D54E7DE4328D,20150609,General Food Safety/Protection from Food Handler Contamination/Hygiene,Restaurant Inspection: Observed operator / employee fail to confine hair while working with food* - Corrected During Inspection

473CADB7-C78D-4090-8739-E11B32A64CCD,20141020,"Sanitation, Design and Maintenance/Protection from Food Handler Contamination/Handwashing",Food Take Out Inspection: Separate handwashing basin provided for food handlers - Corrected During Inspection

446D9BA6-33F8-462C-9925-CFF51955AA1A,20140703,General Food Safety/Protection from Food Handler Contamination/Hygiene,Retirement Home Inspection: Observed operator / employee fail to confine hair while working with food* - Corrected During Inspection

2F8D1566-F0B6-4F87-8CA2-29DC3C076BEB,20150930,"Sanitation, Design and Maintenance/Equipment & Utensils Sanitation/Sanitation",Restaurant Inspection: Food contact surfaces washed / rinsed / sanitized after each use and following any operations when contamination may have occurred - Corrected During Inspection

D78C79CE-C217-4D19-8C50-5D341D314435,20150410,"Sanitation, Design and Maintenance/Equipment and Utensils/Equipment","Food Take Out Inspection: Equipment, non-food contact surfaces and linen are maintained, designed, constructed, installed and accessible for cleaning - Not in Compliance"

C1DD4DC3-D3AD-4A83-A9FF-37F8B0ACBA82,20150303,"Sanitation, Design and Maintenance/Equipment & Utensils Sanitation/Mechanical Dishwashing","Restaurant Inspection: Mechanical dishwashing: Wash / rinse water clean, water temperature, timing cycles, sanitizer - Not in Compliance"

4FAEB105-9467-4D71-B9A2-EB7E6C6E9D21,20150629,General Food Safety/Pest Control/Vector,"Restaurant Inspection: Adequate protection against the entrance of insects, vermin, rodents, dust and fumes - Corrected During Inspection"

53915DBB-95EA-400A-B5E9-36B9353C1765,20140625,General Food Safety/Protection from Food Handler Contamination/Hygiene,Restaurant Inspection: Observed operator / employee fail to confine hair while working with food* - Corrected During Inspection

00E28C7B-981A-476D-A78B-D2BD69C46067,20151026,"Sanitation, Design and Maintenance/Sanitary Maintenance and Construction/Maintenance",Restaurant Inspection: Walls clean and in good repair - Corrected During Inspection

8A87B44A-C112-41C3-AF05-8C83B9C13B4A,20150615,"Sanitation, Design and Maintenance/Sanitary Maintenance and Construction/Maintenance",Restaurant Inspection: Floors clean and in good repair - Not in Compliance

9CE8530B-E074-4B08-9FD9-C1A705481E24,20141007,"Sanitation, Design and Maintenance/Sanitary Maintenance and Construction/Maintenance",Restaurant Inspection: General housekeeping is satisfactory - Not in Compliance

44BB7272-501E-48B0-9ACD-434CFF8A1264,20150507,Food Safety/Refrigerated & Frozen Storage of Hazardous Food/Cold Holding,Cafeteria Inspection: Food is held at 4°C (40°F) or less - Not in Compliance

53B8BDF8-2DEA-47E7-B4A5-D00F15D819DD,20150608,Food Safety/Refrigerated & Frozen Storage of Hazardous Food/Cold Holding,Convenience / Variety Inspection: Food is held at 4°C (40°F) or less - Corrected During Inspection

E4C67518-E849-46BA-B5AD-8FBBA810D5D2,20140818,"Sanitation, Design and Maintenance/Equipment & Utensils Sanitation/Sanitation",Food Take Out Inspection: Food contact surfaces washed / rinsed / sanitized after each use and following any operations when contamination may have occurred - Corrected During Inspection

BAAC5757-B4A1-433E-82DA-DD3550024D66,20150211,"Sanitation, Design and Maintenance/Sanitary Maintenance and Construction/Maintenance",Food Take Out Inspection: Mechanical ventilation operable where required - Not in Compliance

F868A026-5BED-4AB7-A620-58DDC6C49ED6,20150211,"Sanitation, Design and Maintenance/Sanitary Maintenance and Construction/Maintenance",Restaurant Inspection: General housekeeping is satisfactory - Not in Compliance

75DC4450-86F5-45ED-B29A-C8DEE34229CB,20160111,"Food Source and Supply/Meat, Eggs, and Milk Products/Approved Meats",Restaurant Inspection: Meat obtained from an animal inspected under the Meat Inspection Act. Manufactured meats: processed to destroy microorganisms - Not in Compliance

781D3790-7778-421C-AF9E-2DACEE6DF615,20151016,General Food Safety/Protection from Adulteration & Contamination/Water Supply,Restaurant Inspection: Constant supply of potable hot and cold running water under pressure - Not in Compliance

8C5F8E8B-E75F-4C25-B620-DE9454316A9E,20150217,"Sanitation, Design and Maintenance/Sanitary Maintenance and Construction/Maintenance",Restaurant Inspection: Ceilings clean and in good repair - Not in Compliance

349ACE6A-6DCD-4540-A145-CBF910D827B9,20151029,Food Safety/Refrigerated & Frozen Storage of Hazardous Food/Cold Holding,Restaurant Inspection: Food is held at 4°C (40°F) or less - Corrected During Inspection

D5D886A3-E273-4162-85A2-8F0F610EF891,20150727,"Sanitation, Design and Maintenance/Equipment and Utensils/Equipment",Serving Kitchen Inspection: Proper storage of clean utensils (including single-service utensils) - Corrected During Inspection

0683B18F-8947-4C5C-ADEB-455F37CD7187,20160219,"Sanitation, Design and Maintenance/Equipment & Utensils Sanitation/Mechanical Dishwashing","Restaurant Inspection: Mechanical dishwashing: Wash / rinse water clean, water temperature, timing cycles, sanitizer - Not in Compliance"

BF132ED0-B0FE-4498-AF95-F58648D475AD,20150601,General Food Safety/Cooking/Hot Holding/Reheating of Hazardous Food/Thermometer Use,Restaurant Inspection: Thermometers used to verify food preparation and storage temperatures - Corrected During Inspection

7DB6B820-FE17-4E60-B20D-19B1FAEE4F1C,20150928,General Food Safety/Cooking/Hot Holding/Reheating of Hazardous Food/Thermometer Use,Restaurant Inspection: Thermometers used to verify food preparation and storage temperatures - Corrected During Inspection

B5D98190-BA6C-4C47-AC36-A8DAFA09DEE6,20150320,"Sanitation, Design and Maintenance/Equipment & Utensils Sanitation/Dishwashing",Child Care Onsite Prep Inspection: Sanitize test reagent/ thermometer readily available for verifying dishwashing and sanitizing temperatures - Corrected During Inspection

6B87CC4B-9418-4B3B-A792-7FB2B775B2D7,20160209,"Sanitation, Design and Maintenance/Equipment and Utensils/Equipment",Restaurant Inspection: Dipper well with running water - Corrected During Inspection

40C202AD-E31C-48E4-A9E9-DE76E81FDE6D,20150903,"Sanitation, Design and Maintenance/Equipment and Utensils/Equipment","Restaurant Inspection: Equipment, non-food contact surfaces and linen are maintained, designed, constructed, installed and accessible for cleaning - Not in Compliance"

D78C79CE-C217-4D19-8C50-5D341D314435,20160309,"Sanitation, Design and Maintenance/Sanitary Maintenance and Construction/Maintenance",Food Take Out Inspection: Floors clean and in good repair - Not in Compliance

B437FAF6-798C-45C5-AF98-A84604A833C2,20140811,"Sanitation, Design and Maintenance/Equipment & Utensils Sanitation/Dishwashing",Ice Cream / Yogurt Vendor Inspection: Sanitize test reagent/ thermometer readily available for verifying dishwashing and sanitizing temperatures - Not in Compliance

181FDB0D-5A3B-4F46-811C-2894EEB08FD3,20140624,"Sanitation, Design and Maintenance/Equipment and Utensils/Equipment","Restaurant Inspection: Equipment, non-food contact surfaces and linen are maintained, designed, constructed, installed and accessible for cleaning - Corrected During Inspection"

A6795209-0544-433E-A50C-4ABAE946910B,20141119,General Food Safety/Protection from Food Handler Contamination/Hygiene,Restaurant Inspection: Observed operator / employee fail to confine hair while working with food* - Corrected During Inspection

4A80930A-52B8-4258-AF50-5541650CD979,20150129,General Food Safety/Cooking/Hot Holding/Reheating of Hazardous Food/Thermometer Use,Restaurant Inspection: Thermometers used to verify food preparation and storage temperatures - Corrected During Inspection

80A82991-A75D-4F15-BD5F-C13F2AE33DAE,20151005,"Sanitation, Design and Maintenance/Equipment & Utensils Sanitation/Sanitation",Food Take Out Inspection: Food contact surfaces washed / rinsed / sanitized after each use and following any operations when contamination may have occurred - Not in Compliance

3C26517D-E3A8-4AED-8834-8C4EC84166C6,20150715,"Sanitation, Design and Maintenance/Sanitary Maintenance and Construction/Maintenance",Restaurant Inspection: Floors clean and in good repair - Not in Compliance

13BB8265-A09C-4FE1-A730-DB8E2CACA629,20140721,"Sanitation, Design and Maintenance/Equipment and Utensils/Equipment",Restaurant Inspection: Proper storage of clean utensils (including single-service utensils) - Corrected During Inspection

FC247A49-F4D7-4DCD-BA96-57F7F6996B50,20151005,"Sanitation, Design and Maintenance/Sanitary Maintenance and Construction/Maintenance",Restaurant Inspection: Walls clean and in good repair - Not in Compliance

CDBD0182-0AA1-4695-98E9-886D2DE47416,20141021,General Food Safety/Protection from Food Handler Contamination/Hygiene,Serving Kitchen Inspection: Observed operator / employee fail to confine hair while working with food* - Corrected During Inspection

0042B493-B188-488B-9B21-7BD79D344AB2,20150312,"Sanitation, Design and Maintenance/Equipment & Utensils Sanitation/Mechanical Dishwashing","Restaurant Inspection: Mechanical dishwashing: Wash / rinse water clean, water temperature, timing cycles, sanitizer - Not in Compliance"

267A11DD-5FD2-4F2E-8E46-79720A6B2182,20150730,Food Safety/Refrigerated & Frozen Storage of Hazardous Food/Cold Holding,Restaurant Inspection: Food is held at 4°C (40°F) or less - Corrected During Inspection

AE55402A-E039-4864-BD25-EAB0173E28DF,20151117,"Sanitation, Design and Maintenance/Equipment & Utensils Sanitation/Sanitation",Restaurant Inspection: Food contact surfaces washed / rinsed / sanitized after each use and following any operations when contamination may have occurred - Corrected During Inspection

15573CD8-F664-46C4-8145-E09EB7E588FF,20150326,"Sanitation, Design and Maintenance/Sanitary Maintenance and Construction/Maintenance",Food Take Out Inspection: Floors clean and in good repair - Not in Compliance

2087B51A-E7A0-4679-9707-8047955ECFAB,20141202,General Food Safety/Protection from Food Handler Contamination/Hygiene,Restaurant Inspection: Observed operator / employee fail to confine hair while working with food* - Corrected During Inspection

6B6D9828-E3A2-4BBF-843E-28304E460E8D,20150924,Food Safety/Protection from Food Handler Contamination/Handwashing,Restaurant Inspection: Washing hands thoroughly before and after handling food - Corrected During Inspection

3812C65D-2C3E-4939-B8A1-B3A96B5839AC,20150623,Food Safety/Cooking/Hot Holding/Reheating of Hazardous Food/Hot Holding,Restaurant Inspection: Hot holding: minimum of 60°C (140°F) after cooking / rapid reheating - Corrected During Inspection

1CDFC61C-B73D-49A9-B8C3-55C36B911E28,20160129,Food Safety/Refrigerated & Frozen Storage of Hazardous Food/Cold Holding,Restaurant Inspection: Food is held at 4°C (40°F) or less - Corrected During Inspection

22686779-1608-4F3E-A50A-F145913CB87D,20151127,"Sanitation, Design and Maintenance/Sanitary Maintenance and Construction/Maintenance",Food Take Out Inspection: General housekeeping is satisfactory - Not in Compliance

267A11DD-5FD2-4F2E-8E46-79720A6B2182,20160512,"Sanitation, Design and Maintenance/Garbage and Waste Management/Waste Management",Banquet Hall Inspection: Frequency of garbage removal is adequate to maintain the premises in a sanitary condition - Not in Compliance

CC174069-EDBD-49F2-B9A8-0E7E94637212,20151117,"Sanitation, Design and Maintenance/Equipment & Utensils Sanitation/Mechanical Dishwashing","Restaurant Inspection: Mechanical dishwashing: Wash / rinse water clean, water temperature, timing cycles, sanitizer - Corrected During Inspection"

6197608A-730D-4532-BB39-1B993563673E,20150812,General Food Safety/Pest Control/Vector,"Banquet Hall Inspection: Adequate protection against the entrance of insects, vermin, rodents, dust and fumes - Corrected During Inspection"

28F06B29-DE1D-4BF0-BDA6-A0EF0CBB747A,20140814,"Sanitation, Design and Maintenance/Garbage and Waste Management/Waste Management",Restaurant Inspection: Frequency of garbage removal is adequate to maintain the premises in a sanitary condition - Corrected During Inspection

7438C951-6CDF-4D78-8AD5-7F241A6ECC1D,20150320,"Sanitation, Design and Maintenance/Protection from Food Handler Contamination/Handwashing",Restaurant Inspection: Handwashing basin with supplies of soap in a dispenser and paper towels - Corrected During Inspection

263D12C4-A5B9-4349-85EE-8B8035082CBF,20150309,"Sanitation, Design and Maintenance/Sanitary Maintenance and Construction/Maintenance",Restaurant Inspection: Floors clean and in good repair - Not in Compliance

360AD29C-377B-4D87-8621-2D468C3CCC28,20160113,"Sanitation, Design and Maintenance/Equipment and Utensils/Equipment","Restaurant Inspection: Equipment, non-food contact surfaces and linen are maintained, designed, constructed, installed and accessible for cleaning - Not in Compliance"

5FA7CD17-5537-4D56-A7BE-C75499B625F0,20150817,"Sanitation, Design and Maintenance/Equipment & Utensils Sanitation/Sanitation",Restaurant Inspection: Food contact surfaces washed / rinsed / sanitized after each use and following any operations when contamination may have occurred - Corrected During Inspection

DC44BAAF-01DC-4DAD-96B4-9C5CBE1FA1DE,20160224,General Food Safety/Pest Control/Vector,"Restaurant Inspection: Adequate protection against the entrance of insects, vermin, rodents, dust and fumes - Corrected During Inspection"

B1A6B987-2B1F-4476-858F-D46468CA9569,20150417,Food Safety/Refrigerated & Frozen Storage of Hazardous Food/Cold Holding,Cafeteria Inspection: Food is held at 4°C (40°F) or less - Corrected During Inspection

1C360BE6-1441-4101-A7C4-2E7A188BC31B,20160119,"Sanitation, Design and Maintenance/Sanitary Maintenance and Construction/Maintenance",Restaurant Inspection: Floors clean and in good repair - Not in Compliance

B7EDBA16-CD10-4988-BA01-5AA6B121DF84,20151026,General Food Safety/Cooking/Hot Holding/Reheating of Hazardous Food/Thermometer Use,Restaurant Inspection: Thermometers used to verify food preparation and storage temperatures - Not in Compliance

03630755-E874-4392-8E6D-67904C595EE1,20160406,"Sanitation, Design and Maintenance/Sanitary Maintenance and Construction/Maintenance",Group / Lodging Home (>9) Inspection: Mechanical ventilation operable where required - Not in Compliance

2652917C-0E6B-4A4D-9ED9-B20FA088BB77,20151126,"Sanitation, Design and Maintenance/Equipment & Utensils Sanitation/Manual Dishwashing","Restaurant Inspection: Manual dishwashing: Wash, rinse, sanitize technique - Corrected During Inspection"

F868A026-5BED-4AB7-A620-58DDC6C49ED6,20160419,"Sanitation, Design and Maintenance/Sanitary Maintenance and Construction/Maintenance",Restaurant Inspection: General housekeeping is satisfactory - Not in Compliance

9406A0D6-55CC-4BC3-865B-BCA4084934DE,20160407,"Sanitation, Design and Maintenance/Protection from Food Handler Contamination/Handwashing",Banquet Hall Inspection: Handwashing basin with supplies of soap in a dispenser and paper towels - Corrected During Inspection

B27153BE-ED8C-4658-86E6-0CE4E4AA17AD,20151020,"Sanitation, Design and Maintenance/Sanitary Maintenance and Construction/Maintenance",Supermarket Inspection: General housekeeping is satisfactory - Not in Compliance

E81F3895-FFA2-41D4-9881-445CCF8FCEFE,20141113,"Sanitation, Design and Maintenance/Sanitary Maintenance and Construction/Maintenance",Restaurant Inspection: Walls clean and in good repair - Not in Compliance

9356E45E-4C8C-477F-851B-842C7F1A4895,20140926,"Sanitation, Design and Maintenance/Sanitary Facilities and Controls/Sanitary Facility",Restaurant Inspection: Sanitary maintenance of and provision of required supplies in staff / public washroom facilities - Corrected During Inspection

B63FE803-E7FD-4952-BA23-263427C0B5A4,20140811,"Sanitation, Design and Maintenance/Equipment & Utensils Sanitation/Mechanical Dishwashing","Restaurant Inspection: Mechanical dishwashing: Wash / rinse water clean, water temperature, timing cycles, sanitizer - Corrected During Inspection"

72EB80FE-1613-4511-8CCC-86ADBE2861BE,20150605,General Food Safety/Protection from Food Handler Contamination/Hygiene,Banquet Hall Inspection: Observed operator / employee fail to confine hair while working with food* - Corrected During Inspection

1DDB8EC8-4A26-49C5-AB47-6947E76DFAAF,20150410,"Sanitation, Design and Maintenance/Sanitary Maintenance and Construction/Maintenance",Restaurant Inspection: Walls clean and in good repair - Not in Compliance

269FBBDD-98C2-4148-B690-C272B12C8779,20151211,"Sanitation, Design and Maintenance/Sanitary Maintenance and Construction/Maintenance",Restaurant Inspection: Floors clean and in good repair - Not in Compliance

AA6C7D18-ABF8-4AEE-8614-A2D59C9F443A,20140807,"Sanitation, Design and Maintenance/Equipment and Utensils/Equipment",Food Take Out Inspection: Dipper well with running water - Corrected During Inspection

0107B971-35A9-4BC5-9D35-FCFB2AC541D1,20150820,General Food Safety/Pest Control/Vector,"Restaurant Inspection: Adequate protection against the entrance of insects, vermin, rodents, dust and fumes - Corrected During Inspection"

C74B331C-3B2C-42DE-A90D-66B4C20B2C7C,20160509,"Sanitation, Design and Maintenance/Equipment and Utensils/Equipment","Restaurant Inspection: Equipment and food contact surfaces properly designed, constructed, installed, maintained, located (smooth, non-absorbent, cleanable, corrosion resistant and non-toxic) - Corrected During Inspection"

BF677444-47A9-47CC-BA27-DF2759BD9089,20141021,General Food Safety/Cooking/Hot Holding/Reheating of Hazardous Food/Thermometer Use,Restaurant Inspection: Thermometers used to verify food preparation and storage temperatures - Not in Compliance

483EFF25-825C-42F0-A5AC-087481DFB8CC,20151013,General Food Safety/Cooking/Hot Holding/Reheating of Hazardous Food/Thermometer Use,Restaurant Inspection: Thermometers used to verify food preparation and storage temperatures - Not in Compliance

E7E8FAEE-7397-4318-B4A1-8F3A67A043A6,20150911,"Sanitation, Design and Maintenance/Equipment & Utensils Sanitation/Sanitation",Food Take Out Inspection: Food contact surfaces washed / rinsed / sanitized after each use and following any operations when contamination may have occurred - Corrected During Inspection

8DD51B08-26E8-4C25-8868-BAF693165376,20141119,Food Safety/Refrigerated & Frozen Storage of Hazardous Food/Cold Holding,Restaurant Inspection: Food is held at 4°C (40°F) or less - Corrected During Inspection

1B98400C-56C3-4ED7-9603-0257D95F1996,20150807,"Sanitation, Design and Maintenance/Sanitary Maintenance and Construction/Maintenance",Baked Goods - Retail Inspection: Floors clean and in good repair - Corrected During Inspection

C82EA077-502A-48F4-BE3D-870AD7B7DD22,20140619,"Sanitation, Design and Maintenance/Sanitary Facilities and Controls/Sanitary Facility",Restaurant Inspection: Sanitary maintenance of and provision of required supplies in staff / public washroom facilities - Corrected During Inspection

263D12C4-A5B9-4349-85EE-8B8035082CBF,20140609,"Sanitation, Design and Maintenance/Sanitary Maintenance and Construction/Maintenance",Restaurant Inspection: Floors clean and in good repair - Not in Compliance

429EC01A-728A-4475-9AE6-0ECF12F88820,20140828,"Sanitation, Design and Maintenance/Equipment & Utensils Sanitation/Dishwashing",Restaurant Inspection: Sanitize test reagent/ thermometer readily available for verifying dishwashing and sanitizing temperatures - Corrected During Inspection

BA8AC6F8-3651-4505-96FE-7EBBE179106E,20151027,General Food Safety/Cooking/Hot Holding/Reheating of Hazardous Food/Thermometer Use,Restaurant Inspection: Thermometers used to verify food preparation and storage temperatures - Not in Compliance

263D12C4-A5B9-4349-85EE-8B8035082CBF,20160122,Food Safety/Protection from Adulteration & Contamination/Food Protection,"Restaurant Inspection: Food protected from potential contamination (e.g. food covered, labeled, off floor, stored on racks, sneeze guard, physical hazards, during display, during transport) - Corrected During Inspection"

941309B9-A0D7-434B-B668-56F2CEDF3020,20160217,"Sanitation, Design and Maintenance/Sanitary Maintenance and Construction/Maintenance",Restaurant Inspection: General housekeeping is satisfactory - Not in Compliance

5AF7FB19-DC11-41A9-9563-36141183ECF3,20160318,"Sanitation, Design and Maintenance/Protection from Food Handler Contamination/Handwashing",Restaurant Inspection: Handwashing basin with supplies of soap in a dispenser and paper towels - Corrected During Inspection

3CE9988D-C755-41D8-9DDE-633CFD6D4582,20140616,"Sanitation, Design and Maintenance/Equipment & Utensils Sanitation/Sanitation",Restaurant Inspection: Food contact surfaces washed / rinsed / sanitized after each use and following any operations when contamination may have occurred - Corrected During Inspection

B33AF610-4756-4038-BB07-12AC82E7DFCB,20160421,"Sanitation, Design and Maintenance/Protection from Food Handler Contamination/Handwashing",Restaurant Inspection: Separate handwashing basin provided for food handlers - Not in Compliance

5F647607-606E-4BC6-93AE-CB3AE299C414,20150209,"Sanitation, Design and Maintenance/Sanitary Maintenance and Construction/Maintenance",Restaurant Inspection: Walls clean and in good repair - Not in Compliance

AD5213C7-2B99-4BB1-84AE-86CE0CA90C3D,20150714,"Sanitation, Design and Maintenance/Equipment and Utensils/Equipment","Restaurant Inspection: Equipment and food contact surfaces properly designed, constructed, installed, maintained, located (smooth, non-absorbent, cleanable, corrosion resistant and non-toxic) - Corrected During Inspection"

5AD98BF8-34A0-4DE1-AEEA-C8BF6DC87F71,20141017,Food Safety/Cooking/Hot Holding/Reheating of Hazardous Food/Hot Holding,Restaurant Inspection: Hot holding: minimum of 60°C (140°F) after cooking / rapid reheating - Not in Compliance

DA67DF23-DC1C-4F0A-9C32-F026C592EE65,20150728,"Sanitation, Design and Maintenance/Sanitary Maintenance and Construction/Maintenance",Child Care Catered Inspection: General housekeeping is satisfactory - Not in Compliance

AB02F1A5-D413-4345-887B-78438560C06F,20151015,"Sanitation, Design and Maintenance/Equipment & Utensils Sanitation/Dishwashing",Cafeteria Inspection: Sanitize test reagent/ thermometer readily available for verifying dishwashing and sanitizing temperatures - Not in Compliance

68F23CDB-9898-4952-8368-F9C7E01571E3,20140604,Food Safety/Protection from Adulteration & Contamination/Food Protection,"Baked Goods - Retail Inspection: Food protected from potential contamination (e.g. food covered, labeled, off floor, stored on racks, sneeze guard, physical hazards, during display, during transport) - Corrected During Inspection"

623D5BAF-13E6-4AF6-9B68-1995B3630114,20160120,"Sanitation, Design and Maintenance/Equipment and Utensils/Equipment","Restaurant Inspection: Equipment, non-food contact surfaces and linen are maintained, designed, constructed, installed and accessible for cleaning - Corrected During Inspection"

2F868C5B-9A86-4536-B6E8-D5C68F9DBC87,20151124,"Sanitation, Design and Maintenance/Equipment and Utensils/Equipment","Food Take Out Inspection: Equipment, non-food contact surfaces and linen are maintained, designed, constructed, installed and accessible for cleaning - Corrected During Inspection"

85446B6D-8DB0-4B71-AAD2-A8C45C9F8595,20141030,"Sanitation, Design and Maintenance/Protection from Food Handler Contamination/Handwashing",Restaurant Inspection: Separate handwashing basin provided for food handlers - Corrected During Inspection

C84C6B75-1754-4603-8287-A71F83ECF9D8,20150910,"Sanitation, Design and Maintenance/Equipment and Utensils/Equipment","Food Take Out Inspection: Equipment and food contact surfaces properly designed, constructed, installed, maintained, located (smooth, non-absorbent, cleanable, corrosion resistant and non-toxic) - Corrected During Inspection"

D3DD9101-9309-4178-BCB5-5065CC8D2A83,20160128,"Sanitation, Design and Maintenance/Sanitary Maintenance and Construction/Maintenance",Restaurant Inspection: General housekeeping is satisfactory - Corrected During Inspection

26BDBF83-BCD9-40F0-ADD2-599CA887CDF7,20140604,Food Safety/Refrigerated & Frozen Storage of Hazardous Food/Cold Holding,Restaurant Inspection: Food is held at 4°C (40°F) or less - Not in Compliance

