Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
1771095,FEDERALES,FEDERALES,2452240,Restaurant,Risk 1 (High),180 N MORGAN ST ,CHICAGO,IL,60607,05/19/2016,License,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: UNFINISHED FLOOR IN BASEMENT. INSTD TO SEAL/FINISH SO AS TO BE A SMOOTH, EVEN, NON-POROUS, EASILY CLEANABLE SURFACE.  | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: WALL COVING MISSING IN BASEMENT. INSTD TO PROVIDE PROPER COVING. NORTH AND SOUTH WALLS OF DINING AREA NOT SMOOTH AND EASILY CLEANABLE, SMALL HOLES AND UNSEALED SURFACE. INSTD TO REPAIR SAME SO AS SURFACE TO BE SMOOTH, EVEN, EASILY CLEANABLE SURFACE. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: NO HOT AND COLD RUNNING WATER UNDER CITY PRESSURE ABOVE TOP LOADING SOFT SERVE MACHINE. MUST PROVIDE. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: LIGHT OUT IN BASEMENT STORAGE AREA. PROVIDE SAME.",41.88546712445001,-87.65228391732383,"(41.88546712445001, -87.65228391732383)"
1771086,ESTARBIEN CLUB DE NUTRICION,ESTARBIEN CLUB DE NUTRICION,2464323,Restaurant,Risk 2 (Medium),3209 W 62ND ST ,CHICAGO,IL,60629,05/19/2016,License,Pass,,41.780684056399124,-87.70360780389036,"(41.780684056399124, -87.70360780389036)"
1771083,HALSTED STREET DELI & BAGEL,,2373667,Restaurant,Risk 1 (High),550 W ADAMS ST ,CHICAGO,IL,60661,05/19/2016,Canvass Re-Inspection,Fail,"9. WATER SOURCE: SAFE, HOT & COLD UNDER CITY PRESSURE - Comments: UPON REINSPECTION STILL FOUND NO HOT WATER THROUGH FOOD ESTABLISHMENT.TEMPERATURE OF WATER 99.4F. CRITICAL VIOLATION  7-38-030",41.87939279810978,-87.64162617690114,"(41.87939279810978, -87.64162617690114)"
1771081,MONTGOMERY PLACE,MONTGOMERY PLACE,2204614,Long Term Care,Risk 1 (High),5550 S SHORE DR ,CHICAGO,IL,60637,05/19/2016,Canvass Re-Inspection,Pass,"19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: VIOLATION CORRECTED.  | 21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: VIOLATION CORRECTED.  | 43. FOOD (ICE) DISPENSING UTENSILS, WASH CLOTHS PROPERLY STORED - Comments: VIOLATION CORRECTED.  | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: VIOLATION CORRECTED.  | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: VIOLATION CORRECTED.  | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: VIOLATION CORRECTED. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: VIOLATION CORRECTED.  | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: VIOLATION CORRECTED.  | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: VIOLATION CORRECTED. ",41.79379656505063,-87.58056290147832,"(41.79379656505063, -87.58056290147832)"
1771077,DOMINO'S PIZZA,DOMINO'S PIZZA,2299099,Restaurant,Risk 2 (Medium),321 E 35TH ST ,CHICAGO,IL,60616,05/18/2016,Canvass,Out of Business,,41.830980919164425,-87.61844953767273,"(41.830980919164425, -87.61844953767273)"
1771075,CHINESE LANTERN BISTRO,CHINESE LANTERN,2284883,Restaurant,Risk 1 (High),1046-1/2 W ARGYLE ST ,CHICAGO,IL,60640,05/18/2016,Canvass,Out of Business,,41.97339650923979,-87.65679874855937,"(41.97339650923979, -87.65679874855937)"
1771072,DOMINO'S,DOMINO'S,2464569,Restaurant,Risk 2 (Medium),321 E 35TH ST ,CHICAGO,IL,60616,05/18/2016,License,Pass,"30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: LABEL BULK STORAGE CONTAINER WITH THE NAME OF THE PRODUCT INSIDE OF CONTAINER. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: CLEAN INTERIOR OF LIGHT SHIELD IN THE WASHROOM.",41.830980919164425,-87.61844953767273,"(41.830980919164425, -87.61844953767273)"
1771007,DOMINO'S,DOMINO'S,2464566,Restaurant,Risk 2 (Medium),143 W DIVISION ST ,CHICAGO,IL,60610,05/17/2016,License,Fail,"11. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, DESIGNED, AND MAINTAINED - Comments: NO EXPOSED HAND WASHING SINK IN REAR DISHWASHING 3 COMPARTMENT SINK AREA.INSTRUCTED TO PROVIDE EXPOSED HAND WASHING SINK WITH HOT/COLD RUNNING WATER SOAP,HAND PAPERTOWELS.CITICAL VIOLATION 7-38-030. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: INSTRUCTED TO REPAIR SECTION OF WALL/CEILING ABOVE THE DISHWASHING 3 COMPARTMENT SINK-MUST BE SMOOTH,EASILY CLEANABLE SURFACE AND MAINTAIN.  
WALL TILES ARE LOOSE AND COMING OFF THE WALL AT REAR NEAR THE EXIT DOOR.INSTRUCTED TO REPAIR AND MAINTAIN.  | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: SMALL WATER LEAK AT BASE OF FAUCET AT THE DISHWASHING 3 COMPARTMENT SINK.INSTRUCTED TO REPAIR AND MAINTAIN. ",41.90376544815293,-87.63307247105263,"(41.90376544815293, -87.63307247105263)"
1771069,THE PIT STOP,THE PIT STOP,2458482,Restaurant,Risk 1 (High),65 W 103RD ST ,CHICAGO,IL,60628,05/18/2016,License Re-Inspection,Pass,"2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: REAR COOLER UNPLUGGED AND WILL NOT BE USED. | 10. SEWAGE AND WASTE WATER DISPOSAL, NO BACK SIPHONAGE, CROSS  CONNECTION AND/OR BACK FLOW - Comments: MANAGER STATES 2-COMPARTMENT SINK IN LOWER LEVEL WILL NOT BE USED. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: DOOR REPAIRED AND MICE DROPPINGS REMOVED. | 24. DISH WASHING FACILITIES: PROPERLY DESIGNED, CONSTRUCTED, MAINTAINED, INSTALLED, LOCATED AND OPERATED - Comments: 3-COMPARTMENT SINK REPAIRED. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments:  REPLACE WORN CUTTING BOARDS IN REAR PREP AREA. REPLACE DAMAGED GASKETS ON REACH-IN COOLER IN REAR. INSTALL AN ATTACHED METAL DRAINBOARD ON 3-COMPARTMENT SINK. 
 | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments:  CLEAN INTERIOR AND EXTERIOR OF ALL SINKS, CUTTING BOARDS, COOKING EQUIPMENT, COOLERS, AND FREEZERS. 
 | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FLOORS CLEANED. | 37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: SELF-CLOSING DEVICE INSTALLED ON WASHROOM DOOR. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: INSTALL HOT AND COLD RUNNING WATER ABOVE SHAKE MACHINE AND DIPPER WELL FOR HAND PACKED ICE CREAM OR REMOVE FROM PREMISES. INSTALL BACK FLOW DEVICE ON UTILITY SINK.  
 | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: THERMOMETERS PROVIDED. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: REMOVE ALL UNNECESSARY ARTICLES AND UNUSED EQUIPMENT OUTSIDE, IN REAR STORAGE, PREP, AND UNUSED WALK-IN COOLERS TO PREVENT PEST HARBORAGE. 
",41.70702229577136,-87.62598471578305,"(41.70702229577136, -87.62598471578305)"
1771071,THE ORIGINAL MK FAST FOOD,THE ORIGINAL MK FAST FOOD,2319731,Restaurant,Risk 1 (High),6701 S DAMEN AVE ,CHICAGO,IL,60636,05/18/2016,Canvass Re-Inspection,Fail,"14. PREVIOUS SERIOUS VIOLATION CORRECTED, 7-42-090 - Comments: PREVIOUS SERIOUS VIOLATIONS FROM REPORT #1763640 ON 4/26/16 NOT CORRECTED: 
 
18 - EVIDENCE OF RODENT ACTIVITY OBSERVED ON THE PREMISES.  OBSERVED APPROXIMATELY 40 MOUSE DROPPINGS ON THE FLOOR OF THE HVAC CLOSET, OUTSIDE OF THE HVAC CLOSET, UNDER THE DRY STORAGE SHELVES, UNDER THE CASH REGISTER AND BEHIND THE CHEST FREEZER.  NO PEST CONTROL SERVICE PROVIDED SINCE APRIL 5, 2016.  MANAGEMENT INSTRUCTED TO CLEAN AND REMOVE THE DROPPINGS. 
 
29 - PREVIOUS MINOR VIOLATIONS FROM REPORT #1547475 ON 9/25/15 NOT CORRECTED: 
 
32 - EXCESSIVE ICE BUILDUP ON CONDENSER IN UPRIGHT 2 DOOR COOLER  ACROSS FROM THE FRYERS.  INSTRUCTED TO REMOVE EXCESSIVE ICE. 
 
45 - FOOD HANDLER REQUIREMENT NOT MET. INSTD TO PROVIDE PROPER REQUIREMENTS, RECORDS, LOGS. 
 
CRITICAL VIOLATION 7-42-090. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED HOLES IN THE BASEBOARD NEXT TO THE CHEST FREEZER AND UNDER THE OVEN.  MANAGEMENT INSTRUCTED TO SEAL ALL OPENINGS IN THE WALLS AND BASEBOARD.  REPLACE STAINED CEILING TILES IN THE REAR STORAGE AREA. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: DETAIL CLEAN THE FLOOR OF THE FOOD PREP AREA AND STORAGE AREA.  REPLACE MISSING AND BROKEN FLOOR TILES IN THE STORAGE AREA AND PREP AREA. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: DETAIL CLEAN THE INTERIOR OF ALL PREP COOLERS.  | 43. FOOD (ICE) DISPENSING UTENSILS, WASH CLOTHS PROPERLY STORED - Comments: OBSERVED WET WIPING CLOTHS STORED ON TOP OF THE PREP COOLERS AND FREEZERS. MANAGEMENT INSTRUCTED TO STORE WET WIPING CLOTHS IN A SANITIZER BUCKET WHEN NOT IN USE. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: MUST PROVIDE END CAPS FOR THE LIGHT SHIELDS IN THE PREP AREA. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: SEE VIOLATION #14. | 29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: SEE VIOLATION #14.",41.772031271054665,-87.67356627349882,"(41.772031271054665, -87.67356627349882)"
1771068,"AVALON FOOD MART, INC","AVALON FOOD MART, INC",2464799,Grocery Store,Risk 3 (Low),7901 S AVALON AVE ,CHICAGO,IL,60619,05/18/2016,License,Pass,38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED THE FRONT EXPOSED HAND SINK DRAINING SLOWLY. INSTRUCTED TO REPAIR AND MAINTAIN ALL PLUMBING.,41.75131088757514,-87.59412351895506,"(41.75131088757514, -87.59412351895506)"
1771061,MY ZMALL WORLD CHILDCARE CORPORTATION,MY ZMALL WORLD CHILDCARE CORPORTATION,2432158,Children's Services Facility,Risk 1 (High),6655 W ARCHER AVE ,CHICAGO,IL,60638,05/18/2016,License Re-Inspection,Pass,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: CORRECTED 
DOOR NOW REPAIRED. 
 | 19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: CORRECTED 
OUTSIDE CONTAINER NOW ON SITE. 
 | 22. DISH MACHINES: PROVIDED WITH ACCURATE THERMOMETERS, CHEMICAL TEST KITS AND SUITABLE GAUGE COCK - Comments: CORRECTED 
CHEMICAL TEST STRIPS NOW ON SITE. 
 | 12. HAND WASHING FACILITIES: WITH SOAP AND SANITARY HAND DRYING DEVICES, CONVENIENT AND ACCESSIBLE TO FOOD PREP AREA - Comments: CORRECTED 
SOAP AND PAPER TOWELS NOW ON SITE. 
 | 2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: CORRECTED 
REFRIGERATION ON AND AVAILABLE FOR TESTING. 38.9 DEGREES 
",41.79209763612489,-87.78889867346375,"(41.79209763612489, -87.78889867346375)"
1771062,FURAMA RESTAURANT INC,FURAMA RESTAURANT,9821,Restaurant,Risk 1 (High),4936 N BROADWAY ,CHICAGO,IL,60640,05/18/2016,Canvass,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: FOUND OF EVIDENCE OF MICE DROPPINGS ON THE 2ND FLOOR BY THE ELEVATOR ON THE RIGHT AND LEFT CORNER AREA APPROXIMATELY OVER 15 TOTAL AND ON THE IST FLOOR BY THE EXIT DOOR APPROXIMATELY OVER 10 TOTAL. INSTRUCTED TO CLEAN THE AFFECTED AREA AND SANITIZE.  SERIOUS VIOLATION 7-38-020. HAVE ADDITIONAL INSPECTION FROM THE PEST CONTROL TECHNICIAN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: CLEAN IN DETAIL THE WALLS BEHIND THE ICE BIN BEHIND THE BAR 1ST FLOOR. AND MAINTAIN. 
 
CLEAN UPPER PORTION OF THE HOOD/CANOPY WITH DUST BUILD-UP AND MAINTAIN. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CLEAN IN DETAIL AND SANITIZE INTERIOR BOTTOM OF THE REACH IN FREEZER, INTERIOR OF THE TOASTER/OVEN, AND WALK IN COOLER WIRE RACK SHELVINGS(WITH FOOD CRUMBS AND FOOD DEBRIS)AND MAINTAIN. 
 
CLEAN ALL THE SOLID LIGHT SHIELD ABOVE THE PREP AREA/KITCHEN AND MAINTAIN. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: LABEL AND DATE ALL FOOD CONTAINERS WITH READY TO EAT FOODS INSIDE THE WALK IN COOLER NAD MAINTAIN. | 43. FOOD (ICE) DISPENSING UTENSILS, WASH CLOTHS PROPERLY STORED - Comments: ALL WIPING CLOTH FOR WIPING THE PREP TABLES,CHOPPING BOARD,TOP OF THE PREP COOLER, ETC. MUST BE STORED ON A BUCKET WITH SANITIZING SOLUTION.",41.97261317872583,-87.65991334912181,"(41.97261317872583, -87.65991334912181)"
1771060,KFC,KFC,2437671,Restaurant,Risk 1 (High),1600 W MARQUETTE RD ,CHICAGO,IL,60636,05/18/2016,License,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: CLEAN THE WALL BEHIND THE BISCUIT PREP TABLE.",41.77230075905835,-87.66408586993496,"(41.77230075905835, -87.66408586993496)"
1771058,CURRENCY EXCHANGE CAFE,CURRENCY EXCHANGE CAFE,2348996,Restaurant,Risk 1 (High),305-307 E GARFIELD ,CHICAGO,IL,60637,05/18/2016,License Re-Inspection,Pass,,41.7943165619035,-87.61897923924498,"(41.7943165619035, -87.61897923924498)"
1751861,HOTEL LINCOLN,J. PARKER,2442927,Restaurant,Risk 3 (Low),1816 N CLARK ST ,CHICAGO,IL,60614,04/12/2016,License,Pass,,41.91524998684686,-87.63429326814013,"(41.91524998684686, -87.63429326814013)"
1771057,KIM AND SCOTTS CRAVE BAR,THE CRAVE BAR,2405147,Mobile Food Dispenser,Risk 3 (Low),2950 N OAKLEY AVE ,CHICAGO,IL,60618,05/18/2016,License,Fail,"30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: VIOLATION CORRECTED AT THIS TIME. | 29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: Tuesday, July 07, 2015 
Violation Type:  
PREVIOUS MINOR NOT CORRECTED AT THIS TIME. SIGNAL ALARM DOES NOT HAVE THE CORRECT LABELING AS STATED BELOW. 'The arm shall be fluorescent yellow and shall have the legend ???Caution-------Pass With Care??? written on both sides in clearly contrasting color. No letter on the arm shall be less than two and one-half inches in height. ' 
NO CITATION ISSUED AT THIS TIME. 
 
Observation Type: Out 
Correct By: Thursday, October 01, 2015 
Violation Codes:  
Inspector Comments: Mobile dispensers of frozen desserts------- shall be equipped with a signal arm. The arm shall be six inches high and 18 inches long, and shall be affixed to the driver???s side of the vehicle, no further than 18 inches from the back wall of the vehicle and no lower than three inches from the roof of the vehicle. The arm shall be mounted on a hinge, so as to lie flat against the vehicle when the vehicle is moving. When the vehicle is stopped in order to sell or offer frozen desserts, the arm shall be activated, either manually or mechanically, to extend perpendicularly to the side wall of the vehicle. The arm shall be fluorescent yellow and shall have the legend ???Caution-------Pass With Care??? written on both sides in clearly contrasting color. No letter on the arm shall be less than two and one-half inches in height. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST DETAIL CLEAN AND REPAIR/REPLACE EXHAUST VENT COVER LOCATED IN THE MIDDLE OF THE TRUCK CEILING. FOUND ABOVE CELING VENT COVER DIRTY AND WITH TAPE. MUST REPAIR.",41.935408962609706,-87.68567897564071,"(41.935408962609706, -87.68567897564071)"
1771055,CURRENCY EXCHANGE CAFE,CURRENCY EXCHANGE CAFE,2283546,Restaurant,Risk 1 (High),305-307 E GARFIELD ,CHICAGO,IL,60637,05/18/2016,Canvass Re-Inspection,Pass,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: VIOLATION MINIMIZED.  | 21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: VIOLATION CORRECTED.  | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: REMOVE RUST ON THE EXTERIOR LID OF THE GREASE TRAP.  
 | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST DETAIL CLEAN ALL COOKING EQUIPMENT, THE VENTILATION HOOD ABOVE THE COOKING EQUIPMENT AND THE VENT COVERS IN EACH WASHROOM WHERE NEEDED. MUST CLEAN PREP TABLES, CUTTING BOARDS,THE INTERIOR OF THE ICE MACHINES AND THE INTERIOR OF MOP SINKS.  
 | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST REPAIR OVERHEAD LEAK IN THE BASEMENT WASHROOM IN THE BAR AREA. MUST SEAL EXPOSED BRICK IN THE BAR BASEMENT WASHROOM. 
 | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: MUST PROVIDE LIGHT SHIELD COVERS FOR LIGHTS ABOVE THE MAIN PREP AREA WHERE MISSING.  
 | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MUST PROVIDE A BACK FLOW DEVICE AT EACH ICE MACHINE WHERE MISSING. NOTED WATER FROM THE BAR THREE COMPARTMENT SINK SPILLING ONTO THE FLOOR WHEN WATER DRAINED FROM THE SINK BASIN. MUST PROPERLY EXTEND PIPES OVER THE DRAIN TO PREVENT SPLASHING. MUST ALSO INSTALL VENTILATION IN THE BAR BASEMENT WASHROOM. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: MUST MINIMIZE CLUTTER IN THE CAFE BASEMENT STORAGE CLOSET UNDERNEATH THE STAIRS AND .IN THE BASEMENT BAR STORAGE CLOSET. MUST STORE ALL ITEMS OFF THE FLOOR AND REMOVE MILK CRATES USED TO STORE ITEMS. MUST ALSO REMOVE MILK CRATES IN THE WALK IN COOLER AND PROPERLY STORE ITEMS 6 INCHES OFF THE FLOOR. 
 | 43. FOOD (ICE) DISPENSING UTENSILS, WASH CLOTHS PROPERLY STORED - Comments: MUST PROVIDE SANITARY CONTAINERS TO STORE ICE DISPENSING UTENSILS.  
 | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST PROVIDE A COVER FOR THE SUMP PUMP IN THE BASEMENT STORAGE CLOSET.",41.7943165619035,-87.61897923924498,"(41.7943165619035, -87.61897923924498)"
1771054,Dandana,Dandana,2464388,,Risk 1 (High),5324 N KEDZIE AVE ,CHICAGO,IL,60625,05/18/2016,License,Not Ready,,41.97835598612056,-87.70889289616608,"(41.97835598612056, -87.70889289616608)"
1771048,SEVEN TEN/ATLAS,BURNT CITY BREWING TAP ROOM,2412577,Liquor,Risk 3 (Low),825 E 99TH ST ,CHICAGO,IL,60628,05/18/2016,License Re-Inspection,Pass,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: PREMISES SERVICED BY TOM VEL EXTERMINATING  ON 5-18-16 AND LOG BOOK ON SITE. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: SEAL CONCRETE FLOOR IN TASTING AREA. FLOORS MUST BE SMOOTH AND EASILY CLEANABLE. 
 | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: REPLACE MISSING BASEBOARDS ALONG WALLS. SEAL ALL OPENINGS IN WALLS BEHIND URINALS IN MEN WASHROOM AND UNDER SINKS IN WOMEN WASHROOM. REPLACE STAINED AND MISSING CEILING TILES IN WOMEN WASHROOM. 
",41.71466718798224,-87.6038142238541,"(41.71466718798224, -87.6038142238541)"
1771046,EMPANADAS BURGERS & MORE,EMPANADAS BURGERS & MORE,2373884,Restaurant,Risk 1 (High),3307 N CLARK ST ,CHICAGO,IL,60657,05/18/2016,Canvass,Out of Business,,41.94201045453513,-87.65216891212663,"(41.94201045453513, -87.65216891212663)"
1771047,SHELL FOOD MART,SHELL GAS STATION,2464394,GAS STATION,Risk 3 (Low),4700-4712 S MICHIGAN AVE ,CHICAGO,IL,60615,05/18/2016,License,Fail,"11. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, DESIGNED, AND MAINTAINED - Comments: MUST INSTALL HAND SINKS IN THE COFFEE PREP AREA AND IN THE REAR DISHWASHING AREA. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST DETAIL CLEAN INSIDE STORAGE CABINETS AND INSIDE REACH IN COOLERS.  | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST DETAIL CLEAN FLOORS UNDER SHELVING RACKS ON THE SALES FLOOR,BEHIND REACH IN COOLERS, IN STORAGE AREAS AND IN THE WALK IN COOLER. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: DETAIL CLEAN WALLS IN THE REAR DISHWASHING AREA AND THROUGHOUT WHERE NEEDED.  | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: MUST PROVIDE A LIGHT SHIELD FOR THE LIGHT IN THE WALK IN COOLER WHERE MISSING.   | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: REPAIR LEAKY FAUCET AT THE THREE COMPARTMENT SINK FAUCET.  PROVIDE THREE WORKING STOPPERS FOR THE THREE COMPARTMENT SINK.  MUST REPAIR THE BROKEN COLD WATER FAUCET HANDLE AT THE MOP SINK.  | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: MINIMIZE CLUTTER IN THE REAR STORAGE AREAS. STORE ITEMS 6 INCHES OFF THE FLOOR.   | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST REPAIR SMALL OPENINGS ALONG THE FRONT ENTRANCE DOOR WHERE NEEDED. ",41.80919351320132,-87.62297930641978,"(41.80919351320132, -87.62297930641978)"
