"business_id","date","code","description"
"PR0011584","20140522","F024","Standard Not Met: Person in charge present and performs duties"

"PR0011584","20140522","F004","Standard Not Met: Proper eating, drinking, or tobacco use"

"PR0011584","20140522","F033","Standard Not Met: Nonfood-contact surfaces clean and in good repair"

"PR0011584","20140522","F036","Standard Not Met: Equipment, utensils and linens: storage and use"

"PR0013598","20140522","F040","Standard Not Met: Plumbing: Plumbing in good repair, proper backflow devices"

"PR0013598","20140522","F023","Standard Not Met: No rodents, insects, birds, or animals"

"PR0013598","20140522","F035","Standard Not Met: Equipment/Utensils - approved; installed; clean; good repair, capacity"

"PR0013598","20140522","F033","Standard Not Met: Nonfood-contact surfaces clean and in good repair"

"PR0013598","20140522","F043","Standard Not Met: Premises; personal/cleaning items; vermin-proofing"

"PR0013598","20140522","F044","Standard Not Met: Floors, walls and ceilings: properly built, maintained in good repair and clean"

"PR0000216","20140522","F038","Standard Not Met: Thermometers provided and accurate"

"PR0000216","20140522","F030","Standard Not Met: Food properly stored; food storage containers identified"

"PR0000216","20140522","F025","Standard Not Met: Personal cleanliness and hair restraints"

"PR0047939","20140522","F041","Standard Not Met: Garbage and refuse properly disposed; facilities maintained"

"PR0047939","20140522","F036","Standard Not Met: Equipment, utensils and linens: storage and use"

"PR0047939","20140522","F035","Standard Not Met: Equipment/Utensils - approved; installed; clean; good repair, capacity"

"PR0047939","20140522","F033","Standard Not Met: Nonfood-contact surfaces clean and in good repair"

"PR0047939","20140522","F025","Standard Not Met: Personal cleanliness and hair restraints"

"PR0047939","20140522","F044","Standard Not Met: Floors, walls and ceilings: properly built, maintained in good repair and clean"

"PR0047939","20140522","F040","Standard Not Met: Plumbing: Plumbing in good repair, proper backflow devices"

"PR0034447","20140522","F007","Standard Not Met: Proper hot and cold holding temperatures"

"PR0016974","20140522","F014","Standard Not Met: Food contact surfaces: clean and sanitized"

"PR0119898","20140522","F052","Standard Not Met: Food safety certification"

"PR0119898","20140522","F048","Standard Not Met: Permits Available"

"PR0119898","20140522","F044","Standard Not Met: Floors, walls and ceilings: properly built, maintained in good repair and clean"

"PR0119898","20140522","F033","Standard Not Met: Nonfood-contact surfaces clean and in good repair"

"PR0119898","20140522","F030","Standard Not Met: Food properly stored; food storage containers identified"

"PR0119867","20140522","F023","Standard Not Met: No rodents, insects, birds, or animals"

"PR0119898","20140522","F036","Standard Not Met: Equipment, utensils and linens: storage and use"

"PR0119867","20140522","F044","Standard Not Met: Floors, walls and ceilings: properly built, maintained in good repair and clean"

"PR0119867","20140522","F033","Standard Not Met: Nonfood-contact surfaces clean and in good repair"

"PR0144175","20140522","F037","Standard Not Met: Adequate ventilation and lighting; designated areas, use"

"PR0144175","20140522","F048","Standard Not Met: Permits Available"

"PR0013223","20140522","F044","Standard Not Met: Floors, walls and ceilings: properly built, maintained in good repair and clean"

"PR0144175","20140522","F007","Standard Not Met: Proper hot and cold holding temperatures"

"PR0144175","20140522","F006","Standard Not Met: Adequate handwashing facilities supplied & accessible"

"PR0144175","20140522","F035","Standard Not Met: Equipment/Utensils - approved; installed; clean; good repair, capacity"

"PR0144175","20140522","F025","Standard Not Met: Personal cleanliness and hair restraints"

"PR0019735","20140522","F006","Standard Not Met: Adequate handwashing facilities supplied & accessible"

"PR0019735","20140522","F035","Standard Not Met: Equipment/Utensils - approved; installed; clean; good repair, capacity"

"PR0028986","20140522","F023","Standard Not Met: No rodents, insects, birds, or animals"

"PR0028986","20140522","F040","Standard Not Met: Plumbing: Plumbing in good repair, proper backflow devices"

"PR0019735","20140522","F033","Standard Not Met: Nonfood-contact surfaces clean and in good repair"

"PR0015486","20140522","F033","Standard Not Met: Nonfood-contact surfaces clean and in good repair"

"PR0015486","20140522","F039","Standard Not Met: Wiping cloths: properly used and stored"

"PR0015486","20140522","F035","Standard Not Met: Equipment/Utensils - approved; installed; clean; good repair, capacity"

"PR0016420","20140522","F034","Standard Not Met: Warewashing facilities: Adequate, maintained, properly use, test strips available"

"PR0016420","20140522","F026","Standard Not Met: Approved thawing methods used, frozen food maintained frozen"

"PR0016420","20140522","F035","Standard Not Met: Equipment/Utensils - approved; installed; clean; good repair, capacity"

"PR0037865","20140522","F044","Standard Not Met: Floors, walls and ceilings: properly built, maintained in good repair and clean"

"PR0021510","20140522","F033","Standard Not Met: Nonfood-contact surfaces clean and in good repair"

"PR0021510","20140522","F044","Standard Not Met: Floors, walls and ceilings: properly built, maintained in good repair and clean"

"PR0002144","20140522","F033","Standard Not Met: Nonfood-contact surfaces clean and in good repair"

"PR0016276","20140522","F029","Standard Not Met: Toxic substances properly identified, stored, used"

"PR0016276","20140522","F006","Standard Not Met: Adequate handwashing facilities supplied & accessible"

"PR0016276","20140522","F033","Standard Not Met: Nonfood-contact surfaces clean and in good repair"

"PR0016276","20140522","F030","Standard Not Met: Food properly stored; food storage containers identified"

"PR0146686","20140522","F026","Standard Not Met: Approved thawing methods used, frozen food maintained frozen"

"PR0146686","20140522","F006","Standard Not Met: Adequate handwashing facilities supplied & accessible"

"PR0146686","20140522","F034","Standard Not Met: Warewashing facilities: Adequate, maintained, properly use, test strips available"

"PR0146686","20140522","F036","Standard Not Met: Equipment, utensils and linens: storage and use"

"PR0146686","20140522","F040","Standard Not Met: Plumbing: Plumbing in good repair, proper backflow devices"

"PR0146686","20140522","F023","Standard Not Met: No rodents, insects, birds, or animals"

"PR0146686","20140522","F044","Standard Not Met: Floors, walls and ceilings: properly built, maintained in good repair and clean"

"PR0146686","20140522","F033","Standard Not Met: Nonfood-contact surfaces clean and in good repair"

"PR0146686","20140522","F039","Standard Not Met: Wiping cloths: properly used and stored"

"PR0146686","20140522","F030","Standard Not Met: Food properly stored; food storage containers identified"

"PR0002144","20140522","F039","Standard Not Met: Wiping cloths: properly used and stored"

"PR0002144","20140522","F042","Standard Not Met: Toilet facilities: properly constructed, supplied, cleaned"

"PR0002144","20140522","F029","Standard Not Met: Toxic substances properly identified, stored, used"

"PR0002144","20140522","F030","Standard Not Met: Food properly stored; food storage containers identified"

"PR0002144","20140522","F023","Standard Not Met: No rodents, insects, birds, or animals"

"PR0016276","20140522","F021","Standard Not Met: Hot and cold water available"

"PR0037566","20140522","F008","Standard Not Met: Time as a public health control; procedures & records"

"PR0037566","20140522","F033","Standard Not Met: Nonfood-contact surfaces clean and in good repair"

"PR0037566","20140522","F036","Standard Not Met: Equipment, utensils and linens: storage and use"

"PR0034288","20140522","F014","Standard Not Met: Food contact surfaces: clean and sanitized"

"PR0034288","20140522","F007","Standard Not Met: Proper hot and cold holding temperatures"

"PR0012683","20140522","F013","Standard Not Met: Food in good condition, safe and unadulterated"

"PR0012683","20140522","F035","Standard Not Met: Equipment/Utensils - approved; installed; clean; good repair, capacity"

"PR0012683","20140522","F040","Standard Not Met: Plumbing: Plumbing in good repair, proper backflow devices"

"PR0012683","20140522","F006","Standard Not Met: Adequate handwashing facilities supplied & accessible"

"PR0012683","20140522","F033","Standard Not Met: Nonfood-contact surfaces clean and in good repair"

"PR0012683","20140522","F037","Standard Not Met: Adequate ventilation and lighting; designated areas, use"

"PR0037970","20140522","F043","Standard Not Met: Premises; personal/cleaning items; vermin-proofing"

"PR0037970","20140522","F044","Standard Not Met: Floors, walls and ceilings: properly built, maintained in good repair and clean"

"PR0036975","20140522","F043","Standard Not Met: Premises; personal/cleaning items; vermin-proofing"

"PR0006556","20140522","F033","Standard Not Met: Nonfood-contact surfaces clean and in good repair"

"PR0046288","20140522","F039","Standard Not Met: Wiping cloths: properly used and stored"

"PR0046288","20140522","F007","Standard Not Met: Proper hot and cold holding temperatures"

"PR0046288","20140522","F035","Standard Not Met: Equipment/Utensils - approved; installed; clean; good repair, capacity"

"PR0046288","20140522","F036","Standard Not Met: Equipment, utensils and linens: storage and use"

"PR0006556","20140522","F030","Standard Not Met: Food properly stored; food storage containers identified"

"PR0006556","20140522","F036","Standard Not Met: Equipment, utensils and linens: storage and use"

"PR0009436","20140522","F033","Standard Not Met: Nonfood-contact surfaces clean and in good repair"

"PR0009436","20140522","F032","Standard Not Met: Food properly labeled & honestly presented"

"PR0009436","20140522","F040","Standard Not Met: Plumbing: Plumbing in good repair, proper backflow devices"

"PR0037954","20140522","F027","Standard Not Met: Food separated and protected"

"PR0037954","20140522","F044","Standard Not Met: Floors, walls and ceilings: properly built, maintained in good repair and clean"

"PR0037954","20140522","F014","Standard Not Met: Food contact surfaces: clean and sanitized"

"PR0037954","20140522","F030","Standard Not Met: Food properly stored; food storage containers identified"

"PR0037954","20140522","F040","Standard Not Met: Plumbing: Plumbing in good repair, proper backflow devices"

"PR0037954","20140522","F034","Standard Not Met: Warewashing facilities: Adequate, maintained, properly use, test strips available"

"PR0037954","20140522","F036","Standard Not Met: Equipment, utensils and linens: storage and use"

"PR0010425","20140522","F006","Standard Not Met: Adequate handwashing facilities supplied & accessible"

"PR0010425","20140522","F032","Standard Not Met: Food properly labeled & honestly presented"

"PR0012423","20140522","F040","Standard Not Met: Plumbing: Plumbing in good repair, proper backflow devices"

"PR0012423","20140522","F035","Standard Not Met: Equipment/Utensils - approved; installed; clean; good repair, capacity"

"PR0012423","20140522","F007","Standard Not Met: Proper hot and cold holding temperatures"

"PR0012423","20140522","F038","Standard Not Met: Thermometers provided and accurate"

"PR0033991","20140522","F036","Standard Not Met: Equipment, utensils and linens: storage and use"

"PR0033991","20140522","F037","Standard Not Met: Adequate ventilation and lighting; designated areas, use"

"PR0033991","20140522","F025","Standard Not Met: Personal cleanliness and hair restraints"

"PR0028285","20140522","F006","Standard Not Met: Adequate handwashing facilities supplied & accessible"

"PR0028285","20140522","F025","Standard Not Met: Personal cleanliness and hair restraints"

"PR0028285","20140522","F029","Standard Not Met: Toxic substances properly identified, stored, used"

"PR0028285","20140522","F037","Standard Not Met: Adequate ventilation and lighting; designated areas, use"

"PR0028285","20140522","F033","Standard Not Met: Nonfood-contact surfaces clean and in good repair"

"PR0028285","20140522","F035","Standard Not Met: Equipment/Utensils - approved; installed; clean; good repair, capacity"

"PR0028564","20140522","F005","Standard Not Met: Hands clean and properly washed; gloves used properly"

"PR0028564","20140522","F049","Standard Not Met: Impoundment of unsanitary equipment or food"

"PR0021328","20140522","F032","Standard Not Met: Food properly labeled & honestly presented"

"PR0021328","20140522","F037","Standard Not Met: Adequate ventilation and lighting; designated areas, use"

"PR0021328","20140522","F043","Standard Not Met: Premises; personal/cleaning items; vermin-proofing"

"PR0021328","20140522","F030","Standard Not Met: Food properly stored; food storage containers identified"

"PR0021328","20140522","F023","Standard Not Met: No rodents, insects, birds, or animals"

"PR0021328","20140522","F035","Standard Not Met: Equipment/Utensils - approved; installed; clean; good repair, capacity"

"PR0028564","20140522","F034","Standard Not Met: Warewashing facilities: Adequate, maintained, properly use, test strips available"

"PR0021328","20140522","F052","Standard Not Met: Food safety certification"

"PR0021328","20140522","F033","Standard Not Met: Nonfood-contact surfaces clean and in good repair"

"PR0021328","20140522","F044","Standard Not Met: Floors, walls and ceilings: properly built, maintained in good repair and clean"

"PR0021328","20140522","F031","Standard Not Met: Consumer self service facilities properly constructed and maintained"

"PR0028564","20140522","F007","Standard Not Met: Proper hot and cold holding temperatures"

"PR0028564","20140522","F035","Standard Not Met: Equipment/Utensils - approved; installed; clean; good repair, capacity"

"PR0120875","20140522","F035","Standard Not Met: Equipment/Utensils - approved; installed; clean; good repair, capacity"

"PR0120875","20140522","F007","Standard Not Met: Proper hot and cold holding temperatures"

"PR0120875","20140522","F037","Standard Not Met: Adequate ventilation and lighting; designated areas, use"

"PR0004159","20140522","F033","Standard Not Met: Nonfood-contact surfaces clean and in good repair"

"PR0004159","20140522","F035","Standard Not Met: Equipment/Utensils - approved; installed; clean; good repair, capacity"

"PR0004159","20140522","F044","Standard Not Met: Floors, walls and ceilings: properly built, maintained in good repair and clean"

"PR0004159","20140522","F009","Standard Not Met: Proper cooling methods"

"PR0026433","20140522","F007","Standard Not Met: Proper hot and cold holding temperatures"

"PR0004159","20140522","F029","Standard Not Met: Toxic substances properly identified, stored, used"

"PR0026433","20140522","F030","Standard Not Met: Food properly stored; food storage containers identified"

"PR0026433","20140522","F040","Standard Not Met: Plumbing: Plumbing in good repair, proper backflow devices"

"PR0026433","20140522","F037","Standard Not Met: Adequate ventilation and lighting; designated areas, use"

"PR0026433","20140522","F035","Standard Not Met: Equipment/Utensils - approved; installed; clean; good repair, capacity"

"PR0120875","20140522","F014","Standard Not Met: Food contact surfaces: clean and sanitized"

"PR0006625","20140522","F025","Standard Not Met: Personal cleanliness and hair restraints"

"PR0006625","20140522","F040","Standard Not Met: Plumbing: Plumbing in good repair, proper backflow devices"

"PR0006625","20140522","F036","Standard Not Met: Equipment, utensils and linens: storage and use"

"PR0006625","20140522","F030","Standard Not Met: Food properly stored; food storage containers identified"

"PR0016521","20140522","F014","Standard Not Met: Food contact surfaces: clean and sanitized"

"PR0016521","20140522","F023","Standard Not Met: No rodents, insects, birds, or animals"

"PR0016521","20140522","F044","Standard Not Met: Floors, walls and ceilings: properly built, maintained in good repair and clean"

"PR0016521","20140522","F039","Standard Not Met: Wiping cloths: properly used and stored"

"PR0016521","20140522","F030","Standard Not Met: Food properly stored; food storage containers identified"

"PR0016521","20140522","F033","Standard Not Met: Nonfood-contact surfaces clean and in good repair"

"PR0031632","20140522","F052","Standard Not Met: Food safety certification"

"PR0031632","20140522","F006","Standard Not Met: Adequate handwashing facilities supplied & accessible"

"PR0031632","20140522","F014","Standard Not Met: Food contact surfaces: clean and sanitized"

"PR0004825","20140522","F006","Standard Not Met: Adequate handwashing facilities supplied & accessible"

"PR0004825","20140522","F007","Standard Not Met: Proper hot and cold holding temperatures"

"PR0019784","20140522","F035","Standard Not Met: Equipment/Utensils - approved; installed; clean; good repair, capacity"

"PR0004825","20140522","F030","Standard Not Met: Food properly stored; food storage containers identified"

"PR0019784","20140522","F044","Standard Not Met: Floors, walls and ceilings: properly built, maintained in good repair and clean"

"PR0019784","20140522","F030","Standard Not Met: Food properly stored; food storage containers identified"

"PR0019784","20140522","F033","Standard Not Met: Nonfood-contact surfaces clean and in good repair"

"PR0019784","20140522","F040","Standard Not Met: Plumbing: Plumbing in good repair, proper backflow devices"

"PR0019784","20140522","F014","Standard Not Met: Food contact surfaces: clean and sanitized"

"PR0019784","20140522","F032","Standard Not Met: Food properly labeled & honestly presented"

"PR0024864","20140522","F021","Standard Not Met: Hot and cold water available"

"PR0024864","20140522","F044","Standard Not Met: Floors, walls and ceilings: properly built, maintained in good repair and clean"

"PR0024864","20140522","F035","Standard Not Met: Equipment/Utensils - approved; installed; clean; good repair, capacity"

"PR0024864","20140522","F033","Standard Not Met: Nonfood-contact surfaces clean and in good repair"

"PR0047956","20140522","F050","Standard Not Met: Permit Suspension"

"PR0047956","20140522","F037","Standard Not Met: Adequate ventilation and lighting; designated areas, use"

"PR0047956","20140522","F006","Standard Not Met: Adequate handwashing facilities supplied & accessible"

"PR0047956","20140522","F036","Standard Not Met: Equipment, utensils and linens: storage and use"

"PR0047956","20140522","F030","Standard Not Met: Food properly stored; food storage containers identified"

"PR0047956","20140522","F043","Standard Not Met: Premises; personal/cleaning items; vermin-proofing"

"PR0047956","20140522","F033","Standard Not Met: Nonfood-contact surfaces clean and in good repair"

"PR0047956","20140522","F035","Standard Not Met: Equipment/Utensils - approved; installed; clean; good repair, capacity"

"PR0047956","20140522","F044","Standard Not Met: Floors, walls and ceilings: properly built, maintained in good repair and clean"

"PR0047956","20140522","F023","Standard Not Met: No rodents, insects, birds, or animals"

"PR0038636","20140522","F007","Standard Not Met: Proper hot and cold holding temperatures"

"PR0016801","20140522","F030","Standard Not Met: Food properly stored; food storage containers identified"

"PR0016801","20140522","F040","Standard Not Met: Plumbing: Plumbing in good repair, proper backflow devices"

"PR0038636","20140522","F040","Standard Not Met: Plumbing: Plumbing in good repair, proper backflow devices"

"PR0038636","20140522","F036","Standard Not Met: Equipment, utensils and linens: storage and use"

"PR0038636","20140522","F039","Standard Not Met: Wiping cloths: properly used and stored"

"PR0038636","20140522","F035","Standard Not Met: Equipment/Utensils - approved; installed; clean; good repair, capacity"

"PR0038636","20140522","F030","Standard Not Met: Food properly stored; food storage containers identified"

"PR0016801","20140522","F035","Standard Not Met: Equipment/Utensils - approved; installed; clean; good repair, capacity"

"PR0034612","20140522","F014","Standard Not Met: Food contact surfaces: clean and sanitized"

"PR0034612","20140522","F029","Standard Not Met: Toxic substances properly identified, stored, used"

"PR0034612","20140522","F044","Standard Not Met: Floors, walls and ceilings: properly built, maintained in good repair and clean"

